step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate
514,0.6065457463264465,0.8328424096107483,,,,,,,
515,0.42916810512542725,0.8757455348968506,,,,,,,
516,0.6865990161895752,0.8291721343994141,,,,,,,
517,0.7513955235481262,0.8271604776382446,,,,,,,
518,0.47353294491767883,0.8687546849250793,,,,,,,
519,0.6600618362426758,0.8238213658332825,,,,,,,
520,0.6803573369979858,0.8327796459197998,,,,,,,
521,0.10496114939451218,0.9705571532249451,,,,,,,
522,0.8583326935768127,0.7837643623352051,,,,,,,
523,0.6196039915084839,0.8292682766914368,,,,,,,
524,0.3683498203754425,0.8982300758361816,,,,,,,
525,0.6704546809196472,0.8207705020904541,,,,,,,
526,0.6385766267776489,0.8340649604797363,,,,,,,
527,0.5545737147331238,0.8460366129875183,,,,,,,
528,0.3246920704841614,0.9086294174194336,,,,,,,
529,0.7275471091270447,0.8106915354728699,,,,,,,
530,0.5203903913497925,0.8573406934738159,,,,,,,
531,0.42211395502090454,0.8803030252456665,,,,,,,
532,2.36004376411438,0.5216450095176697,,,,,,,
533,0.4969204366207123,0.863095223903656,,,,,,,
534,0.6170029640197754,0.8479970097541809,,,,,,,
535,0.4991716742515564,0.8546546697616577,,,,,,,
536,0.5142428874969482,0.8632326722145081,,,,,,,
537,0.7461192011833191,0.8161845207214355,,,,,,,
538,0.5634406208992004,0.8283972144126892,,,,,,,
539,0.6933466196060181,0.8154917359352112,,,,,,,
540,0.552012026309967,0.851171612739563,,,,,,,
541,0.9168043732643127,0.77320796251297,,,,,,,
542,0.5430279970169067,0.8464223146438599,,,,,,,
543,0.846889078617096,0.7976284623146057,,,,,,,
544,0.27436837553977966,0.9102132320404053,,,,,,,
545,0.48395800590515137,0.8612686991691589,,,,,,,
546,0.9596262574195862,0.7674418687820435,,,,,,,
547,0.5199154019355774,0.857876718044281,,,,,,,
548,0.5140897035598755,0.8584287762641907,,,,,,,
549,0.6482300758361816,0.8429985642433167,,,,,,,
550,0.6162652373313904,0.8263695240020752,,,,,,,
551,0.6269495487213135,0.8486806750297546,,,,,,,
552,0.3640419542789459,0.8891258239746094,,,,,,,
553,0.7187046408653259,0.8281938433647156,,,,,,,
554,0.42900189757347107,0.88165682554245,,,,,,,
555,0.4468844532966614,0.8764821887016296,,,,,,,
556,0.578108549118042,0.8379120826721191,,,,,,,
557,0.709822952747345,0.8024844527244568,,,,,,,
558,0.5744455456733704,0.8569926619529724,,,,,,,
559,0.6530599594116211,0.8101123571395874,,,,,,,
560,0.5471979379653931,0.8564899563789368,,,,,,,
561,0.5481780767440796,0.8515358567237854,,,,,,,
562,1.034787893295288,0.7426108121871948,,,,,,,
563,0.5763353109359741,0.8521682024002075,,,,,,,
564,0.5562514662742615,0.8602620363235474,,,,,,,
565,0.5196897983551025,0.8478500843048096,,,,,,,
566,0.727677583694458,0.8008882403373718,,,,,,,
567,0.7599782943725586,0.8157894611358643,,,,,,,
568,0.7877362370491028,0.789763331413269,,,,,,,
569,0.548799991607666,0.8668981194496155,,,,,,,
570,0.5036486387252808,0.8666666746139526,,,,,,,
571,0.5353333353996277,0.8621118068695068,,,,,,,
572,0.5801900625228882,0.8501269817352295,,,,,,,
573,0.7168927788734436,0.8054892420768738,,,,,,,
574,0.6080195903778076,0.8529411554336548,,,,,,,
575,0.5619373917579651,0.84375,,,,,,,
576,0.5517715811729431,0.8581610918045044,,,,,,,
577,0.6956154704093933,0.8069679737091064,,,,,,,
578,0.5116978287696838,0.8540372848510742,,,,,,,
579,0.45602449774742126,0.8745519518852234,,,,,,,
580,0.3836231827735901,0.8976234197616577,,,,,,,
581,0.5486083030700684,0.8465228080749512,,,,,,,
582,0.6353302001953125,0.8383620977401733,,,,,,,
583,0.48350265622138977,0.8614163398742676,,,,,,,
584,0.6680713891983032,0.8230215907096863,,,,,,,
585,0.6716665029525757,0.8094195127487183,,,,,,,
586,0.41807568073272705,0.8882265090942383,,,,,,,
587,0.7294849157333374,0.7852494716644287,,,,,,,
588,0.6026902198791504,0.8317972421646118,,,,,,,
589,0.4967016875743866,0.8644457459449768,,,,,,,
590,0.742567241191864,0.8062044978141785,,,,,,,
591,0.6348763704299927,0.8306288123130798,,,,,,,
592,0.9044288396835327,0.8089887499809265,,,,,,,
593,0.3812442719936371,0.8993414640426636,,,,,,,
594,0.7341234683990479,0.8279069662094116,,,,,,,
595,0.576911211013794,0.8330965638160706,,,,,,,
596,0.46792036294937134,0.8643006086349487,,,,,,,
597,0.5417671799659729,0.8495177030563354,,,,,,,
598,0.6543276906013489,0.8297706842422485,,,,,,,
599,0.36088669300079346,0.8962025046348572,,,,,,,
600,0.5020636320114136,0.8689655065536499,,0.5490109692349958,0.8624401913875598,,,,
601,0.3897630572319031,0.8948717713356018,,,,,,,
602,0.6211098432540894,0.8397976160049438,,,,,,,
603,0.6049578189849854,0.8348045349121094,,,,,,,
604,0.701121985912323,0.831377387046814,,,,,,,
605,0.40455707907676697,0.8807448744773865,,,,,,,
606,0.2835823893547058,0.9185969829559326,,,,,,,
607,0.7628318667411804,0.8011472225189209,,,,,,,
608,0.6237316727638245,0.8472012281417847,,,,,,,
609,0.5092925429344177,0.8668596148490906,,,,,,,
610,1.3688578605651855,0.6930006742477417,,,,,,,
611,0.7481617331504822,0.8172147274017334,,,,,,,
612,0.6200920343399048,0.8520859479904175,,,,,,,
613,0.4390578269958496,0.8726752400398254,,,,,,,
614,0.562183141708374,0.8564742803573608,,,,,,,
615,0.7958906292915344,0.8145240545272827,,,,,,,
616,0.6081653237342834,0.8438016772270203,,,,,,,
617,0.494380921125412,0.8670998215675354,,,,,,,
618,0.4915507435798645,0.8676806092262268,,,,,,,
619,0.42360860109329224,0.8775079250335693,,,,,,,
620,0.7579822540283203,0.8159540891647339,,,,,,,
621,0.4020627439022064,0.8961937427520752,,,,,,,
622,0.8799379467964172,0.8032388687133789,,,,,,,
623,0.38081008195877075,0.896391749382019,,,,,,,
624,0.6463500261306763,0.8252184987068176,,,,,,,
625,0.3547937273979187,0.8840262293815613,,,,,,,
626,0.8450216054916382,0.7869063019752502,,,,,,,
627,0.5174027681350708,0.8630806803703308,,,,,,,
628,0.44531887769699097,0.8820872902870178,,,,,,,
629,0.1983194202184677,0.948024332523346,,,,,,,
630,0.5855062007904053,0.8608414530754089,,,,,,,
631,0.680770218372345,0.8255033493041992,,,,,,,
632,0.595586359500885,0.8321976065635681,,,,,,,
633,0.8135710954666138,0.7786127328872681,,,,,,,
634,0.5362340211868286,0.8597913980484009,,,,,,,
635,0.6090412735939026,0.8374612927436829,,,,,,,
636,0.7387411594390869,0.8139534592628479,,,,,,,
637,1.7067546844482422,0.6742738485336304,,,,,,,
638,0.5042012929916382,0.8673355579376221,,,,,,,
639,0.47152653336524963,0.8662864565849304,,,,,,,
640,0.6858826875686646,0.8015646934509277,,,,,,,
641,0.7042105197906494,0.8293082118034363,,,,,,,
642,0.46990153193473816,0.8643781542778015,,,,,,,
643,0.6199600696563721,0.8485273718833923,,,,,,,
644,0.517357587814331,0.8683229684829712,,,,,,,
645,0.5145482420921326,0.8738049864768982,,,,,,,
646,0.5564528107643127,0.8616904616355896,,,,,,,
647,0.49042314291000366,0.8635097742080688,,,,,,,
648,0.6012503504753113,0.8424657583236694,,,,,,,
649,0.11020852625370026,0.9722638726234436,,,,,,,
650,0.34567689895629883,0.8975563645362854,,,,,,,
651,0.6508728265762329,0.8318332433700562,,,,,,,
652,0.487819641828537,0.8634978532791138,,,,,,,
653,0.6272433996200562,0.8428465723991394,,,,,,,
654,0.7166633009910583,0.8292814493179321,,,,,,,
655,0.5817252993583679,0.8397365808486938,,,,,,,
656,0.3765857219696045,0.8973647952079773,,,,,,,
657,0.40823811292648315,0.8899676203727722,,,,,,,
658,1.187008261680603,0.7662632465362549,,,,,,,
659,0.4755474030971527,0.8693563938140869,,,,,,,
660,0.6706308126449585,0.8313368558883667,,,,,,,
661,0.7381322979927063,0.828125,,,,,,,
662,0.8224900364875793,0.7837370038032532,,,,,,,
663,0.7514677047729492,0.8264462947845459,,,,,,,
664,0.4272461235523224,0.8746355772018433,,,,,,,
665,0.40148359537124634,0.8891786336898804,,,,,,,
666,0.7278552055358887,0.838394820690155,,,,,,,
667,0.5086432099342346,0.8661137223243713,,,,,,,
668,0.700890064239502,0.8161993622779846,,,,,,,
669,0.5806254744529724,0.8483105897903442,,,,,,,
670,0.6420923471450806,0.8344051241874695,,,,,,,
671,0.48637083172798157,0.8684210777282715,,,,,,,
672,0.39817923307418823,0.9028037190437317,,,,,,,
673,0.3939383625984192,0.8945267796516418,,,,,,,
674,0.6523575186729431,0.8365671634674072,,,,,,,
675,0.7625483870506287,0.8099071383476257,,,,,,,
676,0.5742394328117371,0.843308687210083,,,,,,,
677,0.5289835333824158,0.8546674251556396,,,,,,,
678,0.45109155774116516,0.8704468607902527,,,,,,,
679,0.46259716153144836,0.863136887550354,,,,,,,
680,0.39144209027290344,0.9017425179481506,,,,,,,
681,0.4641988277435303,0.865217387676239,,,,,,,
682,1.1999784708023071,0.7324973940849304,,,,,,,
683,0.8234732151031494,0.7821782231330872,,,,,,,
684,0.544825553894043,0.8483891487121582,,,,,,,
685,0.5375736355781555,0.8527442812919617,,,,,,,
686,0.6840400695800781,0.8098859190940857,,,,,,,
687,0.5253950953483582,0.8572797179222107,,,,,,,
688,0.4857317805290222,0.8688085675239563,,,,,,,
689,0.7126391530036926,0.8147416710853577,,,,,,,
690,0.6349582672119141,0.8116883039474487,,,,,,,
691,0.43006235361099243,0.8875314593315125,,,,,,,
692,0.550981879234314,0.859649121761322,,,,,,,
693,0.34282049536705017,0.9129902124404907,,,,,,,
694,0.5870506763458252,0.8499820828437805,,,,,,,
695,0.5170601010322571,0.8603351712226868,,,,,,,
696,0.8441216945648193,0.796407163143158,,,,,,,
697,0.5990656018257141,0.8456260561943054,,,,,,,
698,0.3161413371562958,0.9154341816902161,,,,,,,
699,0.5360419750213623,0.8560924530029297,,,,,,,
700,0.5025378465652466,0.8801652789115906,,0.48179470023723564,0.8666666666666667,,,,
701,0.3110232651233673,0.9035486578941345,,,,,,,
702,0.3772793114185333,0.8935824632644653,,,,,,,
703,0.533894956111908,0.8746618628501892,,,,,,,
704,0.5316084027290344,0.8663468360900879,,,,,,,
705,0.5067924857139587,0.8683127760887146,,,,,,,
706,0.6563431620597839,0.8292555809020996,,,,,,,
707,0.5146017670631409,0.8692777156829834,,,,,,,
708,0.4169563055038452,0.8810531497001648,,,,,,,
709,0.6413171887397766,0.8379513025283813,,,,,,,
710,0.9603416323661804,0.769961953163147,,,,,,,
711,0.5898147821426392,0.8439897894859314,,,,,,,
712,0.4934866428375244,0.8654940724372864,,,,,,,
713,0.6512526869773865,0.8376579880714417,,,,,,,
714,0.5886165499687195,0.8502415418624878,,,,,,,
715,0.7667590379714966,0.8081263899803162,,,,,,,
716,0.5391857624053955,0.8545299768447876,,,,,,,
717,0.4410869777202606,0.8751885294914246,,,,,,,
718,0.5232551693916321,0.8510182499885559,,,,,,,
719,0.6140530705451965,0.8444924354553223,,,,,,,
720,0.49481436610221863,0.8708609342575073,,,,,,,
721,0.5563448667526245,0.8550119400024414,,,,,,,
722,0.4563595652580261,0.8788061738014221,,,,,,,
723,0.7031804323196411,0.818345308303833,,,,,,,
724,0.5008771419525146,0.8624667525291443,,,,,,,
725,0.35696902871131897,0.9051269888877869,,,,,,,
726,0.5908070802688599,0.8338108658790588,,,,,,,
727,0.6753079891204834,0.8415478467941284,,,,,,,
728,0.40374916791915894,0.9016189575195312,,,,,,,
729,0.5860055685043335,0.8576874136924744,,,,,,,
730,0.5339424014091492,0.8568702340126038,,,,,,,
731,0.4807780385017395,0.8644428849220276,,,,,,,
732,0.5896619558334351,0.8385416865348816,,,,,,,
733,0.15910564363002777,0.9534631967544556,,,,,,,
734,0.4798824191093445,0.8757333159446716,,,,,,,
735,0.5273415446281433,0.8611364364624023,,,,,,,
736,0.4897887110710144,0.8714859485626221,,,,,,,
737,1.5056869983673096,0.6824175715446472,,,,,,,
738,0.3770025968551636,0.9014232754707336,,,,,,,
739,0.5552706122398376,0.8486666679382324,,,,,,,
740,0.48302552103996277,0.8721506595611572,,,,,,,
741,0.7421493530273438,0.8302752375602722,,,,,,,
742,0.7292548418045044,0.805077075958252,,,,,,,
743,0.388710618019104,0.891771674156189,,,,,,,
744,0.5942010879516602,0.8387776613235474,,,,,,,
745,0.4362350106239319,0.8889541625976562,,,,,,,
746,0.625913143157959,0.8377193212509155,,,,,,,
747,0.5880054831504822,0.8480856418609619,,,,,,,
748,0.5143120884895325,0.8721704483032227,,,,,,,
749,0.31348973512649536,0.9140625,,,,,,,
750,0.6873228549957275,0.8099510669708252,,,,,,,
751,0.529227614402771,0.8620408177375793,,,,,,,
752,0.5648976564407349,0.8598409295082092,,,,,,,
753,0.7444566488265991,0.8006826043128967,,,,,,,
754,0.920315682888031,0.7629083395004272,,,,,,,
755,0.5536606907844543,0.8476821184158325,,,,,,,
756,1.2434982061386108,0.7290249466896057,,,,,,,
757,0.5099058151245117,0.8658707737922668,,,,,,,
758,0.555981457233429,0.8489025235176086,,,,,,,
759,0.42854583263397217,0.8865910768508911,,,,,,,
760,0.6182680726051331,0.8317200541496277,,,,,,,
761,1.091396689414978,0.7481481432914734,,,,,,,
762,0.4923686981201172,0.8567591905593872,,,,,,,
763,0.5611444711685181,0.8587257862091064,,,,,,,
764,0.6124906539916992,0.844660222530365,,,,,,,
765,0.3483269214630127,0.8993576169013977,,,,,,,
766,0.5650136470794678,0.8467289805412292,,,,,,,
767,0.6891963481903076,0.8141091465950012,,,,,,,
768,0.3744591176509857,0.8915745615959167,,,,,,,
769,0.4789382815361023,0.8691384792327881,,,,,,,
770,0.7228960990905762,0.8155909180641174,,,,,,,
771,0.9034047722816467,0.7931034564971924,,,,,,,
772,0.37204959988594055,0.9007589221000671,,,,,,,
773,0.5187055468559265,0.8614925146102905,,,,,,,
774,0.4819958209991455,0.8749266266822815,,,,,,,
775,0.701781153678894,0.8458197712898254,,,,,,,
776,0.5427454710006714,0.8668367266654968,,,,,,,
777,0.6945134401321411,0.8263183236122131,,,,,,,
778,0.6771653890609741,0.826600968837738,,,,,,,
779,0.9064408540725708,0.7590027451515198,,,,,,,
780,0.5708169341087341,0.8653350472450256,,,,,,,
781,0.8210022449493408,0.7947548627853394,,,,,,,
782,0.5097727179527283,0.8627545833587646,,,,,,,
783,0.8227108716964722,0.8031995296478271,,,,,,,
784,0.666203498840332,0.8379026651382446,,,,,,,
785,0.5923766493797302,0.8366235494613647,,,,,,,
786,0.3807656466960907,0.8982528448104858,,,,,,,
787,0.5926772952079773,0.8522530198097229,,,,,,,
788,0.685405433177948,0.8307307958602905,,,,,,,
789,0.5858888030052185,0.8658536672592163,,,,,,,
790,0.48045289516448975,0.8662207126617432,,,,,,,
791,0.389140248298645,0.8907446265220642,,,,,,,
792,0.7459542155265808,0.7869198322296143,,,,,,,
793,0.7393866777420044,0.8026509284973145,,,,,,,
794,0.6941738724708557,0.8228346705436707,,,,,,,
795,0.5578205585479736,0.8601503968238831,,,,,,,
796,0.4480579197406769,0.8750776648521423,,,,,,,
797,0.3654364049434662,0.8985005617141724,,,,,,,
798,0.660220205783844,0.8315252065658569,,,,,,,
799,0.5743086934089661,0.8447332382202148,,,,,,,
800,3.0969629287719727,0.3948339521884918,,0.6647752954026139,0.8231939163498099,,,,
801,0.43623054027557373,0.8743961453437805,,,,,,,
802,0.644477903842926,0.8434829115867615,,,,,,,
803,1.0216881036758423,0.7808970808982849,,,,,,,
804,0.5040103197097778,0.8634538054466248,,,,,,,
805,0.3196903169155121,0.9046546816825867,,,,,,,
806,0.38456103205680847,0.9069767594337463,,,,,,,
807,0.4126252233982086,0.8817891478538513,,,,,,,
808,0.496859610080719,0.8676056265830994,,,,,,,
809,0.6993268728256226,0.8186376690864563,,,,,,,
810,0.5599539279937744,0.8482829332351685,,,,,,,
811,0.49271389842033386,0.8479427695274353,,,,,,,
812,0.5741533637046814,0.8366336822509766,,,,,,,
813,0.4680655896663666,0.8746006488800049,,,,,,,
814,0.7982620000839233,0.8191729187965393,,,,,,,
815,0.5562944412231445,0.8636363744735718,,,,,,,
816,0.6580693125724792,0.8233106136322021,,,,,,,
817,0.6343619227409363,0.8386666774749756,,,,,,,
818,0.42648887634277344,0.8801619410514832,,,,,,,
819,0.4519071578979492,0.8792486786842346,,,,,,,
820,0.6072760224342346,0.8411458134651184,,,,,,,
821,0.4067174196243286,0.8922155499458313,,,,,,,
822,0.7529436945915222,0.8090241551399231,,,,,,,
823,0.6263146996498108,0.8206572532653809,,,,,,,
824,0.663631796836853,0.8247053027153015,,,,,,,
825,0.5428924560546875,0.8526946306228638,,,,,,,
826,0.5352367758750916,0.8507386445999146,,,,,,,
827,0.6327835917472839,0.8358326554298401,,,,,,,
828,0.5758970975875854,0.8343283534049988,,,,,,,
829,0.5142633318901062,0.8561961650848389,,,,,,,
830,0.5183571577072144,0.864814817905426,,,,,,,
831,0.6076529026031494,0.8472636938095093,,,,,,,
832,0.5185418128967285,0.8577680587768555,,,,,,,
833,0.6629251837730408,0.8193581700325012,,,,,,,
834,0.5585818886756897,0.8663003444671631,,,,,,,
835,0.6267805695533752,0.8244680762290955,,,,,,,
836,0.6487472653388977,0.8251879811286926,,,,,,,
837,1.5457206964492798,0.6596502661705017,,,,,,,
838,0.4695776700973511,0.8611764907836914,,,,,,,
839,0.6889888048171997,0.8205822706222534,,,,,,,
840,0.35899800062179565,0.9084561467170715,,,,,,,
841,0.7293809056282043,0.8234723806381226,,,,,,,
842,0.4430425465106964,0.8908348083496094,,,,,,,
843,0.48685672879219055,0.8725728392601013,,,,,,,
844,0.6489226818084717,0.8368421196937561,,,,,,,
845,0.8408958911895752,0.8013126254081726,,,,,,,
846,0.5145056247711182,0.8610478639602661,,,,,,,
847,0.6252723336219788,0.8330532312393188,,,,,,,
848,0.5285542011260986,0.8540410399436951,,,,,,,
849,0.6868568658828735,0.8500000238418579,,,,,,,
850,0.773110568523407,0.8291431665420532,,,,,,,
851,0.4076216220855713,0.8899082541465759,,,,,,,
852,0.6263466477394104,0.8473748564720154,,,,,,,
853,0.42595162987709045,0.8801313638687134,,,,,,,
854,0.09014417976140976,0.9756065011024475,,,,,,,
855,0.5745700001716614,0.8411428332328796,,,,,,,
856,0.4751400947570801,0.8659139275550842,,,,,,,
857,0.3836933970451355,0.9008438587188721,,,,,,,
858,0.4369303584098816,0.8828729391098022,,,,,,,
859,0.6346752643585205,0.8319225907325745,,,,,,,
860,0.5957908630371094,0.8352402448654175,,,,,,,
861,0.619342029094696,0.837195098400116,,,,,,,
862,0.5772436857223511,0.855606734752655,,,,,,,
863,0.294170081615448,0.9174496531486511,,,,,,,
864,0.45768609642982483,0.8809794783592224,,,,,,,
865,0.7726791501045227,0.8063111901283264,,,,,,,
866,0.4024299383163452,0.876335859298706,,,,,,,
867,0.5668039917945862,0.8413566946983337,,,,,,,
868,0.4452979862689972,0.8616803288459778,,,,,,,
869,0.8135221004486084,0.7937824130058289,,,,,,,
870,0.5626463294029236,0.8510991334915161,,,,,,,
871,0.5975874066352844,0.8563734292984009,,,,,,,
872,0.5427564978599548,0.860232949256897,,,,,,,
873,0.5503225922584534,0.8415929079055786,,,,,,,
874,0.5767905116081238,0.8489154577255249,,,,,,,
875,0.48546329140663147,0.8710097670555115,,,,,,,
876,0.6167222261428833,0.8321364521980286,,,,,,,
877,0.47923505306243896,0.860232949256897,,,,,,,
878,0.6146607398986816,0.8488888740539551,,,,,,,
879,0.9688575863838196,0.7597461342811584,,,,,,,
880,0.6136633157730103,0.8389937281608582,,,,,,,
881,0.7158268690109253,0.8131394982337952,,,,,,,
882,0.20940542221069336,0.9404502511024475,,,,,,,
883,0.42914843559265137,0.881630003452301,,,,,,,
884,0.6324453949928284,0.8502235412597656,,,,,,,
885,0.4635970890522003,0.8671096563339233,,,,,,,
886,1.1754626035690308,0.7331691384315491,,,,,,,
887,0.6950821876525879,0.8263214826583862,,,,,,,
888,0.6713340282440186,0.8223938345909119,,,,,,,
889,1.9777685403823853,0.6189439296722412,,,,,,,
890,0.4226391315460205,0.8860580325126648,,,,,,,
891,0.5672183632850647,0.8455548286437988,,,,,,,
892,0.6447161436080933,0.8318890929222107,,,,,,,
893,0.5358573198318481,0.8554757833480835,,,,,,,
894,0.6065993905067444,0.852150559425354,,,,,,,
895,0.9575486183166504,0.7725752592086792,,,,,,,
896,0.43907439708709717,0.8770492076873779,,,,,,,
897,0.609168291091919,0.8391345143318176,,,,,,,
898,0.6331105828285217,0.848874568939209,,,,,,,
899,0.7806435227394104,0.8322957158088684,,,,,,,
900,0.8314722776412964,0.8014737963676453,,0.35329641741967804,0.8985313751668892,,,,
901,0.790902316570282,0.781566321849823,,,,,,,
902,0.7096286416053772,0.8128491640090942,,,,,,,
903,0.6582109332084656,0.8307086825370789,,,,,,,
904,0.591701090335846,0.8452380895614624,,,,,,,
905,0.6683555841445923,0.8260524272918701,,,,,,,
906,0.6174319386482239,0.8578947186470032,,,,,,,
907,0.7064269781112671,0.8271474242210388,,,,,,,
908,0.5871140360832214,0.8474913239479065,,,,,,,
909,0.5603697896003723,0.8689492344856262,,,,,,,
910,0.5056536793708801,0.854211688041687,,,,,,,
911,0.5285165309906006,0.8584905862808228,,,,,,,
912,0.9656273722648621,0.7846666574478149,,,,,,,
913,0.4803215563297272,0.8694596290588379,,,,,,,
914,0.4241311848163605,0.8860237002372742,,,,,,,
915,0.8985907435417175,0.7879604697227478,,,,,,,
916,0.7197009921073914,0.8325642943382263,,,,,,,
917,0.6524605751037598,0.8302925229072571,,,,,,,
918,0.4264826774597168,0.8803777694702148,,,,,,,
919,0.28819403052330017,0.9236860871315002,,,,,,,
920,0.40851521492004395,0.8906000852584839,,,,,,,
921,0.7911929488182068,0.8048780560493469,,,,,,,
922,0.6584432125091553,0.8112136125564575,,,,,,,
923,0.5107055902481079,0.8658654093742371,,,,,,,
924,0.553346574306488,0.8381240367889404,,,,,,,
925,2.1625683307647705,0.5530086159706116,,,,,,,
926,0.5420805811882019,0.8449931144714355,,,,,,,
927,0.6820597052574158,0.8261168599128723,,,,,,,
928,0.4132361114025116,0.8812430500984192,,,,,,,
929,0.7328770756721497,0.8027876615524292,,,,,,,
930,0.8622888326644897,0.8061839938163757,,,,,,,
931,0.6648837924003601,0.8247638940811157,,,,,,,
932,0.3266693949699402,0.9158496856689453,,,,,,,
933,0.5361580848693848,0.8571428656578064,,,,,,,
934,0.8462522625923157,0.7870256900787354,,,,,,,
935,0.6766947507858276,0.8452305793762207,,,,,,,
936,0.4168444275856018,0.8761062026023865,,,,,,,
937,0.47100186347961426,0.8696202635765076,,,,,,,
938,0.5103449821472168,0.8540540337562561,,,,,,,
939,0.5476928949356079,0.8548972010612488,,,,,,,
940,0.48252010345458984,0.8677007555961609,,,,,,,
941,0.3844376504421234,0.904033362865448,,,,,,,
942,0.9237139225006104,0.7977070808410645,,,,,,,
943,0.5224320888519287,0.8600543737411499,,,,,,,
944,0.657143771648407,0.8258706331253052,,,,,,,
945,0.6373699307441711,0.8308740258216858,,,,,,,
946,3.0133779048919678,0.4079737961292267,,,,,,,
947,0.589827835559845,0.8560277819633484,,,,,,,
948,0.43166396021842957,0.8861386179924011,,,,,,,
949,0.46181559562683105,0.8837675452232361,,,,,,,
950,0.43367987871170044,0.89022296667099,,,,,,,
951,0.566499650478363,0.8622221946716309,,,,,,,
952,0.7046177983283997,0.8319928646087646,,,,,,,
953,0.12818218767642975,0.969537615776062,,,,,,,
954,0.5421956181526184,0.8526375889778137,,,,,,,
955,0.73248690366745,0.8047473430633545,,,,,,,
956,0.7070421576499939,0.8128224015235901,,,,,,,
957,0.8937018513679504,0.7639620900154114,,,,,,,
958,0.4009152948856354,0.8923342227935791,,,,,,,
959,0.6364919543266296,0.834888756275177,,,,,,,
960,0.3936416208744049,0.8956443071365356,,,,,,,
961,0.3489893972873688,0.9023383855819702,,,,,,,
962,0.5827987790107727,0.837837815284729,,,,,,,
963,0.4338105022907257,0.874218225479126,,,,,,,
964,0.6781718134880066,0.8385360836982727,,,,,,,
965,0.5703861117362976,0.8343409895896912,,,,,,,
966,0.4000304341316223,0.8985791206359863,,,,,,,
967,0.4049495458602905,0.8673469424247742,,,,,,,
968,0.677060604095459,0.8267581462860107,,,,,,,
969,0.6867228746414185,0.818371593952179,,,,,,,
970,0.40193673968315125,0.8888888955116272,,,,,,,
971,0.43104663491249084,0.8860045075416565,,,,,,,
972,0.4376637637615204,0.8754385709762573,,,,,,,
973,0.5913550853729248,0.8289785981178284,,,,,,,
974,0.921062171459198,0.7749577164649963,,,,,,,
975,0.5287460684776306,0.8598021864891052,,,,,,,
976,0.44628411531448364,0.8430717587471008,,,,,,,
977,0.4402323365211487,0.8885496258735657,,,,,,,
978,0.3011520206928253,0.9257015585899353,,,,,,,
979,0.6641053557395935,0.8289251327514648,,,,,,,
980,0.40190407633781433,0.8909242153167725,,,,,,,
981,0.6170414090156555,0.848437488079071,,,,,,,
982,0.5490192770957947,0.8591426014900208,,,,,,,
983,0.541296124458313,0.8376865386962891,,,,,,,
984,0.6155782341957092,0.8339483141899109,,,,,,,
985,0.6704946160316467,0.8306846022605896,,,,,,,
986,0.629228413105011,0.8359497785568237,,,,,,,
987,0.41899213194847107,0.8840579986572266,,,,,,,
988,0.6379716992378235,0.8382353186607361,,,,,,,
989,0.49966293573379517,0.8757731914520264,,,,,,,
990,0.5413116812705994,0.861586332321167,,,,,,,
991,0.39038029313087463,0.901751697063446,,,,,,,
992,0.31848883628845215,0.9068692326545715,,,,,,,
993,1.3200420141220093,0.7168316841125488,,,,,,,
994,0.36235588788986206,0.8998035192489624,,,,,,,
995,0.5262718796730042,0.8680480122566223,,,,,,,
996,0.4149673283100128,0.8913412690162659,,,,,,,
997,0.8798487782478333,0.7873216271400452,,,,,,,
998,0.5348498225212097,0.8523809313774109,,,,,,,
999,0.42467641830444336,0.8777589201927185,,,,,,,
1000,0.5978906750679016,0.8493485450744629,,0.34877621964232564,0.9049657534246576,,,,
1001,0.40467822551727295,0.8974081873893738,,,,,,,
1002,0.643222987651825,0.8377609252929688,,,,,,,
1003,0.6483731865882874,0.8300570845603943,,,,,,,
1004,0.677685022354126,0.832524299621582,,,,,,,
1005,0.38634058833122253,0.8858381509780884,,,,,,,
1006,0.37303516268730164,0.889667272567749,,,,,,,
1007,0.5396797060966492,0.8488371968269348,,,,,,,
1008,0.30449309945106506,0.9107468128204346,,,,,,,
1009,0.555968701839447,0.847533643245697,,,,,,,
1010,0.5877101421356201,0.8440366983413696,,,,,,,
1011,0.6401178240776062,0.8347039222717285,,,,,,,
1012,0.29512161016464233,0.9093064665794373,,,,,,,
1013,0.5536458492279053,0.871921181678772,,,,,,,
1014,0.622114360332489,0.8501702547073364,,,,,,,
1015,0.5001714825630188,0.8567473888397217,,,,,,,
1016,0.48227718472480774,0.8878101110458374,,,,,,,
1017,0.5280934572219849,0.8659747242927551,,,,,,,
1018,0.5005162954330444,0.8476890921592712,,,,,,,
1019,0.6756366491317749,0.8263546824455261,,,,,,,
1020,0.6790414452552795,0.8298429250717163,,,,,,,
1021,0.6130653619766235,0.8319928646087646,,,,,,,
1022,0.4200320839881897,0.8765432238578796,,,,,,,
1023,0.5411627292633057,0.8639240264892578,,,,,,,
1024,0.5896207690238953,0.8663148880004883,,,,,0.576073910241566,0.8520686427457098,
1025,0.5009795427322388,0.868265688419342,,,,,,,
1026,0.09342647343873978,0.9778011441230774,,,,,,,
1027,0.6702020168304443,0.8248120546340942,,,,,,,
